ret,stdev,strategy
0.05008447342868645,0.05845732834833261,long_only
0.05598116615580613,0.1061416476175433,long_only
0.061470210098035466,0.05917091305251815,long_only
0.09056678642903379,0.15655782642649174,long_only
0.09896380275379808,0.17175763054193263,long_only
0.07700042567824514,0.09472438928523903,long_only
0.06763740285853528,0.07157740075052321,long_only
0.08567680206528507,0.12324901467981633,long_only
0.07948442381990704,0.13805435862022955,long_only
0.08315173049904893,0.10762579195479212,long_only
0.085576664588289,0.11790840603033803,long_only
0.06506398404778634,0.09561460272544131,long_only
0.0706297815091655,0.1103837901226224,long_only
0.094608080212822,0.15754234559979496,long_only
0.0667913945436655,0.09584974958323633,long_only
0.10228373358968976,0.17651433952942097,long_only
0.05266510514500546,0.08548145801394334,long_only
0.07274594527142612,0.09228324548318544,long_only
0.06773602453657905,0.11129423332951575,long_only
0.07648843159545701,0.09456934465211209,long_only
0.07341614829969267,0.09620571002027901,long_only
0.07485098338427314,0.10007995578929857,long_only
0.10332608763729725,0.19593977076991728,long_only
0.06530414699728572,0.09959791405052237,long_only
0.08722535075452191,0.11974507465781561,long_only
0.0634805607241323,0.08720959269624565,long_only
0.06809385616576621,0.08553568572661747,long_only
0.10931813819251754,0.19999792862760798,long_only
0.06192990502205763,0.08277742900474565,long_only
0.07401998210560531,0.11006150039880823,long_only
0.06023048700928813,0.08238221573501256,long_only
0.09615839322552525,0.14863525711451145,long_only
0.11084369842816487,0.19817322857084405,long_only
0.09586864474483191,0.1686190736482711,long_only
0.08258029595796287,0.12730051704447323,long_only
0.05454258029973616,0.07824547669592273,long_only
0.06596217064956078,0.10948643706880494,long_only
0.07314443607553138,0.11213155441854201,long_only
0.0743549743042424,0.09952831302102845,long_only
0.08523964115681225,0.11525739503688147,long_only
0.06406268517748141,0.11126238998495151,long_only
0.0951279186656527,0.1474113475641661,long_only
0.06828040284133402,0.07360060812739629,long_only
0.07550215404186554,0.10841332560067277,long_only
0.09391265870198148,0.14610157700421042,long_only
0.09275303492184492,0.1630577545294658,long_only
0.08856335247596925,0.1274564027635584,long_only
0.0619646267721915,0.07675185733525262,long_only
0.07431148077224607,0.11760872021191518,long_only
0.060324648537543046,0.0543510607385017,long_only
0.08272519053554081,0.10573340260723002,long_only
0.07556525555194196,0.09544169309715765,long_only
0.06338370090739018,0.09916061023264315,long_only
0.05884540350295545,0.05406667494381064,long_only
0.082214074145737,0.12219812491378036,long_only
0.07031139498131087,0.105959680843382,long_only
0.056307550832400084,0.053473956273459494,long_only
0.04551178103085455,0.07068731877391436,long_only
0.06823461686718552,0.07373078371661707,long_only
0.060264152479994906,0.08962565652131073,long_only
0.07833585159730742,0.09645213710275584,long_only
0.08078374930566688,0.13427501495383976,long_only
0.07878642255885475,0.12079041491842617,long_only
0.08873090864621515,0.13198868831471702,long_only
0.06956641492779393,0.11114206792519889,long_only
0.0654125898719401,0.069101445814165,long_only
0.06477923631813651,0.09115726259524803,long_only
0.05713404708353005,0.09438243243917648,long_only
0.08406774164227722,0.11260489976392885,long_only
0.06635605441731035,0.06695862074683255,long_only
0.06046866242814209,0.0818255271162083,long_only
0.06855780377406293,0.08310267306526377,long_only
0.07424537595297566,0.09591519878006594,long_only
0.09102305648082408,0.14845800918431773,long_only
